10_1_91	-1	135 8 0	1
10_1_93	-1	3 104 20 163 17 21 94 6 1 130 0	2
10_1_94	-1	157 4 756 4 34 15 0 15 13 91 0 198 16 20 59 99 144 81 2454 115 38 238 1 0	1
10_1_95	-1	44 92 4 27 428 64 3150 2454 4 26 9 0	0
10_1_99	-1	338 0	1
10_1_109	-1	45 3 317 4 3 56 4811 8 4 41 1075 10 3 16 227 81 115 344 5 3578 10 5 1091 0	2
10_1_112	-1	85 4 3 1129 8 4 1345 3 4 1709 248 4 19 175 51 15 0	3
10_1_113	-1	8 16 20 57 78 2308 153 77 0	2
10_1_114	-1	64 36 5 1745 9 1 6 8973 23 13266 0	1
10_1_118	-1	24 432 4 13421 0	3
10_1_122	-1	15 13 24 109 12 5 555 0	2
10_1_126	-1	61 121 8 66 15 3 72 1002 2 194 30 5 145 3 35 852 11	3
10_1_127	-1	5 145 241 971 1510 8 6 864 5 1771 14 2350 0 8 71 365 12 5 4597 0	1
10_1_131	-1	211 32 529 4622 0	1
10_1_136	-1	150 4 24 40 44 0 2748 673 6 1 5 908 209 0 10 45 9 41999 8 4 15 13 35 5 3327 0	1
10_1_138	-1	52 4 52 4 227 6 1 251 47 0 3 2654 34 41 1059 0	1
10_1_140	-1	1 8 51 15 23 623 13 24 73 292 17 41 467 11	2
10_1_141	-1	133 4 260 131 26 14 5 1505 1705 40 8 0 242 5938 4 1226 11	1
10_1_142	-1	21 1 1148 0 3 43 46 1016 2 1697 0	3
10_1_146	-1	3 105 46 30 8 0	0
10_1_149	-1	68 13 477 17 5 1576 11	0
10_1_151	-1	27 61 13 2 229 12 12760 865 8 11	1
10_1_158	-1	1836 677 81 115 3 16 0	2
10_1_160	-1	1720 0	1
10_1_165	-1	9 13 136 26 1042 4 1075 0	3
10_1_169	-1	150 4 9891 0 9 13 27 240 6 69 8 189 0	1
10_1_173	-1	32 1 24 213 847 0	3
10_1_176	-1	150 4 27 1 3 0	2
10_1_177	-1	8 59 266 390 137 4 467 0	2
10_1_178	-1	10910 4 38 19 20 16 252 258 0 3 66 9 13 240 38 71 334 9 142 0	1
10_1_181	-1	8 71 5 2087 536 711 0	1
10_1_182	-1	283 4 283 0 67 13 522 4 90 5 900 1908 4 5909 0	1
10_1_183	-1	89 72 20 15 13143 51 36 2 886 13 47 11 9 19 6 1 125 333 0	2
10_1_184	-1	1715 168 4 437 11 122 24 6 66 47 9 0	1
10_1_185	-1	15 13 98 481 1350 0	4
10_1_186	-1	8 57 15 553 23 1537 0	2
10_1_187	-1	1715 168 4 122 24 6 66 47 9 0	1
10_1_188	-1	437 0	1
10_1_189	-1	89 16 3 1258 143 6 8 11	2
10_1_190	-1	150 4 93 22 0 36 13 2 125 15 121 93 12 21 886 11	0
10_1_200	-1	2006 6 1 1830 0	1
10_1_213	-1	437 4 3 66 32 71 477 0	0
10_1_223	-1	24 35 9891 10 1836 13 80 4 25 2 80 32 19 17 91 4 5 77 5 506 160 0	1
10_1_235	-1	135 8 0 44 92 4 128 13 727 0	0
10_1_239	-1	150 0	0
10_1_242	-1	135 8 17 90 50 6 2 1359 0	1
10_1_246	-1	77 4 15 13 5 1505 368 0 29 104 20 1169 15 0	1
10_1_250	-1	16 2 229 5 10832 4 10 16 20 787 53 339 338 0	1
10_1_252	-1	63 13 5 193 12 1405 0 1 32 204 146 1 437 11	1
10_1_254	-1	73 0 135 8 0	1
10_1_256	-1	283 0 3 62 24 19 8 1 3621 6 28 0	1
10_1_257	-1	133 5887 0	0
10_1_258	-1	10910 4 8 71 1075 13 74 3532 209 0 8 86 6 26 116 6 2 233 15 483 1 46 6 1 1000 14 88 0	1
10_1_259	-1	77 4 10 8 86 6 500 2 379 10 384 41 492 0	3
10_1_260	-1	3 62 24 19 8 1 3621 6 28 0	3
10_1_262	-1	16 20 8 1 3621 6 88 0	3
10_1_265	-1	1836 4 3 16 20 57 36 3 1 1475 47 0 8 71 185 1 35 1302 0	1
10_1_267	-1	1725 15 10910 1 5 486 13659 0	1
10_1_270	-1	462 4 462 4 1 309 0	1
10_10_1	-1	45 32 71 46 6 1 364 14 21 1640 4 72 8 1 1000 14 16 5 255 41115 11	1
10_10_2	-1	150 4 195 4 3 72 0	0
10_10_3	-1	106 4 36 171 8 19 14 384 11	0
10_10_4	-1	128 13 90 183 603 99 60 2 160 1640 10 207 9 14 107 0	0
10_10_5	-1	77 4 61 47 32 156 5 255 567 11 34 289 2 6395 270 0	1
10_10_6	-1	8 57 4 3 19 159 186 15 21 2805 72 85 1291 22 2 5161 14 638 12 2 798 0	1
10_10_7	-1	85 4 32 104 20 35 593 294 1836 13 351 4 25 32 56 197 45 67 84 144 12 9 112 0	2
10_10_8	-1	8 57 4 3 393 61 67 139 47 44 21 6303 0	1
10_10_9	-1	77 4 3 43 161 67 191 21 49 0 3 165 4 9 13 2 106 1347 3 110 175 129 1694 0	1
10_10_10	-1	9 840 16 2088 2 1459 12 41 2698 30 1836 0	1
10_10_12	-1	157 4 9 259 101 92 15 67 19 9 112 0	1
10_10_13	-1	3 104 20 163 6 69 2 85 22 88 337 65 3 129 9 6 88 189 0	1
10_10_14	-1	85 4 9 13 2 149 1048 67 19 14 2 3109 0	1
10_10_15	-1	157 4 63 13 2194 14 2 3498 4 3 56 777 9 92 75 0	1
10_10_16	-1	150 4 52 4 52 4 170 2194 1 46 0	4
10_10_17	-1	36 212 6 91 11	2
10_10_19	-1	283 4 134 4 36 1 8 4 150 4 15 13 107 4 309 0	1
10_10_20	-1	3172 84 28 6 19 9 0	1
10_10_21	-1	77 4 9 72 1 4347 12 28 6 182 9 0	2
10_10_22	-1	25 9 13 5 475 12 8 0	1
10_10_23	-1	10 8 0	0
10_10_24	-1	25 8 3493 9 0	1
10_10_25	-1	6 129 6 8 0	1
10_10_26	-1	25 8 34 9 27 109 0	1
10_10_27	-1	27 16 8 0	1
10_10_28	-1	3 259 6 1 232 0	2
10_10_31	-1	89 16 20 8 182 9 11	1
10_10_32	-1	15 259 706 4 32 16 35 129 8 2 3109 0	1
10_10_33	-1	157 4 3 16 20 86 252 270 15 3 56 3948 420 30 0	2
10_10_34	-1	908 4 41356 1 522 0 10 61 47 8 182 111 5249 2005 11	1
10_10_35	-1	268 92 4 5 2130 2587 16738 595 2191 12 1178 10 5 99 15 678 54 12 5 99 32 2101 60 2 847 0	1
10_10_36	-1	1725 4 3172 10 3 16 35 289 14 453 4 10 5 2005 1 5 1302 15993 1347 0	1
10_10_37	-1	519 4 90 2 2005 0	1
10_10_42	-1	10 15 13 24 28 1 2001 4 15 13 17 370 12 8 0	1
10_10_48	-1	135 8 4 25 3 43 24 98 161 0	2
10_10_52	-1	135 8 0 10 9 13 101 5724 4 35 979 3 26 112 22 23 1061 4 64 2 470 46 142 6 589 4 9615 673 141 0	1
10_10_59	-1	2558 35 16 15 0	1
10_10_60	-1	157 4 128 95 16 9 0	0
10_10_61	-1	150 0 295 65 32 26 21 40 41999 11	0
10_10_63	-1	208 221 10 9503 0 208 221 10 9503 0 208 221 10 9503 0 208 221 10 9503 0	1
10_10_64	-1	9 13 49 12 5 365 0	1
10_10_65	-1	27 45 9 404 63 171 1 981 12 9 11	2
10_10_66	-1	77 4 9891 4 8 57 4 68 97 182 21 11 22 2 49 354 4 3 80 738 11882 81 115 8 16 0 22 2 160 354 4 3 272 81 47 2940 115 8 16 0	1
10_10_67	-1	27 8 66 8 97 182 9 11	0
10_10_68	-1	3 105 1 92 1016 2 1697 0 8 105 276 1 546 6 301 9 0	0
10_10_69	-1	182 2 2940 4 10910 0	1
10_10_71	-1	135 8 0	1
10_10_72	-1	135 8 11	0
10_10_73	-1	150 4 75 4 36 47 111 41999 8289 425 11	0
10_10_74	-1	128 28 286 4 8 84 9 0	0
10_10_75	-1	77 4 52 4 3 35 16 20 66 8 171 84 5 2255 1835 12 5 140 8 123 1558 6 201 0 5 5 5631 4 3 97 276 90 44 2 140 0	2
10_10_76	-1	8 57 36 4 10910 4 90 9 0 14 233 4 8 56 19 299 4 3 98 16 20 272 0	4
10_10_77	-1	1 8 161 11 154 2319 1584 111 344 70 453 0	1
10_10_78	-1	77 4 75 38 71 1031 0	1
10_10_79	-1	9891 0	2
10_10_80	-1	77 4 8 57 36 13 204 146 212 4 29 13 35 204 146 93 53 30 100 336 89 299 97 1 78 0	1
10_10_81	-1	17 5 145 27 73 40 2586 23 289 4 61 93 8 3660 40 41999 8289 11	3
10_10_82	-1	10910 4 8 71 4 8 71 1 5 255 4347 0 89 16 20 8 128 9891 182 5 319 99 11	2
10_10_83	-1	9 13 24 23 1218 3 43 125 40 344 4 3 1957 10292 0	2
10_10_84	-1	8 57 36 11 63 1 49 99 3 72 34 0	1
10_10_85	-1	157 4 90 686 8 84 0	1
10_10_87	-1	25 8 16 20 113 34 1434 0	4
10_10_88	-1	157 4 3 34 21 49 0	1
10_10_89	-1	25 3 753 9 0	1
10_10_90	-1	25 8 59 28 444 9 118 8 1 87 41999 14 2 1434 691 10 38 171 1645 53 2 789 0	3
10_10_91	-1	25 8 16 20 113 359 9 13726 0	4
10_10_92	-1	150 4 3 16 0 2 4 2 993 12 836 1584 8 1 3688 4 10 2 2928 1003 9 3756 54 165 3 43 180 47 9 0	2
10_10_93	-1	93 898 4 3172 0 3 57 65 3 43 24 84 0	1
10_10_95	-1	15478 4 8 4225 11	0
10_10_97	-1	63 13 101 621 76 14 21 387 4 10 8 171 108 1 23 4231 286 0	4
10_10_99	-1	8 134 2565 4 3 105 26 9 0 19 100 2687 260 9 13 108 1484 0	1
10_10_103	-1	283 4 18293 0	1
10_10_105	-1	150 4 3 43 702 107 189 0	0
10_10_109	-1	759 4 93 22 14 4 1081 13 477 0	0
10_10_111	-1	150 4 437 0 77 4 45 13195 84 88 4073 6 8848 53 113 81 4 67 56 19 15 0	1
10_10_112	-1	1 2 41999 96 17 8 11	1
10_10_113	-1	1570 4 777 22 0 3 16 20 66 27 4 3 43 1565 22 49 542 2016 17 5 2407 4846 4 25 3 43 108 69 3031 68 85 34 117 2268 0	1
10_10_114	-1	150 4 3 551 9 4 10910 225 2 3245 0	1
10_10_115	-1	1 8 161 11	1
10_10_116	-1	77 4 2 102 1122 241 1 710 710 710 4 75 3 110 26 8 4 27 9 13 370 10910 64 41658 60 2 18134 0	1
10_10_117	-1	36 5 2880 0	3
10_10_118	-1	8 71 73 40 5188 4 61 16 32 26 95 112 11	1
10_10_119	-1	77 4 23 41999 289 1 788 509 30 2 278 13 1918 4 25 3 365 12 139 34 3 43 238 16 15 0	1
10_10_120	-1	10910 4 3 57 36 8 16 4 75 225 2 3245 112 0	0
10_10_121	-1	77 4 5833 28 14 2374 10 136 28 5 10294 4 45 9 1 20 9891 40945 0	1
10_10_123	-1	45 9 13 34 41 41999 8289 140 4 124 8 71 54 12 41 4054 4 14537 10 3183 0 3172 4 26 2 37295 4 1418 35 26 1343 0	4
10_10_124	-1	44 92 4 3 122 0	1
10_10_125	-1	44 92 4 3 122 0 15 97 1 2 1219 12 41 14579 0 2876 4 5 41999 1343 0	4
10_10_126	-1	3 110 26 2 37295 0 68 26 553 11	2
10_10_127	-1	9 13 5 73 99 8 71 550 0	1
10_10_130	-1	150 4 3 57 5 15681 9196 68 105 93 6 2 387 0	2
10_10_134	-1	8 35 804 112 10 2565 4 3 110 26 9 44 456 651 0	1
10_10_136	-1	3 43 251 4 8 12125 190 11	2
10_10_138	-1	77 4 8 57 36 38 51 4 9 90 5 3740 0	2
10_10_140	-1	3 716 2 3740 121 20 216 70 6 207 2 5069 453 0	2
10_10_143	-1	16 190 4 2764 0	1
10_10_144	-1	283 0	0
10_10_145	-1	36 16 8 66 8 71 16 11	2
10_10_146	-1	2024 23 41887 0	0
10_10_147	-1	21 1 2 652 8 71 9003 6 0	1
10_10_149	-1	283 4 36 13 53 11	1
10_10_151	-1	2876 4 251 4 3 238 16 9 0	4
10_10_153	-1	150 4 157 4 3 230 47 15 22 41999	0
10_10_155	-1	118 3 80 2558 10 13195 10 45 3 84 6 182 17503 142 91 4 3 86 6 1 2221 0	1
10_10_157	-1	89 104 20 63 1 1168 2574 11	1
10_10_159	-1	85 4 35 93 14 10 179 28 864 5 470 1873 0	1
10_10_161	-1	45 8 71 2302 8 56 386 41 41999 4 721 832 9 0	1
10_10_162	-1	3 66 3 43 204 146 46 17 5 220 4 8 84 6 93 11	1
10_10_164	-1	283 4 61 8 16 11	1
10_10_166	-1	3 16 20 66 27 4 25 8 71 741 17 197 0	1
10_10_168	-1	150 4 3 1822 5 535 60 41 11765 4 2 2962 134 921 34 5 255 397 0	1
10_10_171	-1	10910 4 36 16 8 66 8 71 16 11	2
10_10_173	-1	9 13 34 2 41999 189 0	0
10_10_174	-1	759 4 3 105 382 8 1 0 3 19 6 4 150 4 150 4 29 13 563 5 3108 14 2 338 0 793 4 38 108 59 91 0	1
10_10_175	-1	44 92 4 10910 4 21 1 130 2 368 0	3
10_10_177	-1	150 4 150 4 3 19 5 4385 60 5 1338 1066 0 3 43 41999 0	1
10_10_178	-1	10 75 8 57 5 109 47 95 5 3 16 0	1
10_10_183	-1	73 617 4 1642 0	1
10_10_185	-1	283 4 121 8 198 46 6 2 941 17 28 11	1
10_10_187	-1	10420 4 38 110 1 16 299 17 8 0	1
10_10_189	-1	198 35 46 6 2 630 0	1
10_10_190	-1	519 0 68 84 6 500 28 6 2 630 11	1
10_10_193	-1	90 18293 0 15478 1 668 6 2342 23 20929 0	1
10_10_194	-1	36 16 8 66 11 97 32 46 6 5 1180 11	2
10_10_195	-1	10 35 382 95 107 783 11	3
10_10_196	-1	437 4 3 105 46 6 5 1180 0 757 28 14 2 338 45 8 71 108 1316 0	1
10_10_198	-1	150 4 114 6 2 3887 3 400 14 41 2805 4 5 94 844 115 3 186 0	1
10_10_200	-1	3 34 2 3109 0 1 15 41 467 11	1
10_10_202	-1	62 8 182 9 168 11 36 365 12 29521 720 10 1732 16 8 66 3 43 220 11	3
10_10_203	-1	32 208 453 18 103 0 61 56 8 1 27 928 6 28 11	2
10_10_204	-1	3 43 1 928 11 8 71 2 49 68 46 54 12 41 119 6 553 28 0	2
10_10_205	-1	118 8 1 1 4347 0	3
10_10_206	-1	2409 111 10066 1 1734 0	2
10_10_208	-1	956 28 0 9 13 981 12 23 492 4 25 9 268 34 5 193 12 21 2677 1 93 60 80 0	1
10_10_211	-1	3 66 29 265 1 92 0 131 4 68 1 15 11	2
10_10_212	-1	3 19 6 970 4 382 8 6 289 14 30 3172 19 1 1967 115 3 186 9 72 1 0	2
10_10_214	-1	45 8 71 85 17 5 102 134 6 208 30 0	1
10_10_215	-1	52 0	2
10_10_216	-1	32 71 73 4 135 8 0	1
10_10_217	-1	27 4 52 49 13 204 146 167 28 11 437 0	1
10_10_219	-1	77 4 3 171 34 15 4 87 0	1
10_10_221	-1	8 1129 11	2
10_10_223	-1	77 45 32 71 3768 13266 22 99 4 15 13 138 3 4188 0	1
10_10_224	-1	255 485 6 2 352 0 5 255 81 0	1
10_10_225	-1	73 11	0
10_10_226	-1	52 4 108 7741 0	4
10_10_229	-1	3 66 9 2067 2 535 453 0	1
10_10_230	-1	283 4 339 68 84 6 2342 2 25207 11	1
10_10_232	-1	89 16 8 26 6 16 9 11 3 43 2 1112 0	1
10_10_235	-1	2558 7	0
10_10_237	-1	3 66 3 43 14 8242 0	2
10_10_239	-1	3 105 26 2 1985 1013 0	1
10_10_241	-1	529 8 820 14 18 424 0	1
10_10_242	-1	218 470 4 46 0	1
10_10_245	-1	1 32 1336 64 19 5 470 11 128 13 46 0	1
10_11_3	-1	128 13 487 9 53 0	0
10_11_4	-1	44 92 4 493 22 0 3 43 204 146 500 34 32 16 14 1898 0 26 54 12 23 119 4 8 41757 496 0	3
10_11_5	-1	177 15 4 21 1 20 1898 0	3
10_11_6	-1	519 0 36 16 49 202 621 1536 76 57 47 19 470 11	2
10_11_7	-1	251 0 3 57 8 1 35 122 6 179 0 3 80 8 0	1
10_11_9	-1	3172 11 787 53 0	1
10_11_11	-1	9 13 3075 0 180 281 0	1
10_11_12	-1	10910 0 437 4 8 56 19 21 112 14 2 338 0	0
10_11_13	-1	21 1 17 8 0 3 1 46 6 2230 9 4 25 832 8654 2292 129 28 2 41999 0	1
10_11_14	-1	3 105 207 14 22 2 489 30 5716 10 905 0 36 1 21 11	2
10_11_16	-1	3 80 9 0 135 8 0	1
10_11_17	-1	10 9 13 24 35 74 11495 0 2 41999 33876 1 987 53 118 3 1 66 12 8 0	1
10_11_18	-1	10910 0	0
10_11_20	-1	1 15 437 11	1
10_11_21	-1	3 16 20 207 22 23 41999 14615 12606 13 17 227 0	1
10_11_22	-1	8 244 8654 2292 4 25 8 80 8654 14615 0 8 1 5 3505 0	1
10_11_23	-1	134 4 787 53 0 13195 13 19 88 470 0	1
10_11_24	-1	93 22 4 32 71 46 6 2 1985 0	2
10_11_25	-1	3 286 4 3 286 32 97 177 0	0
10_11_27	-1	75 3 69 621 12 8 0 16 32 57 2 1059 4 64 1 21 100 17870 5990 2099 11	0
10_11_29	-1	437 4 623 4 61 310 1982 1 2 20754 11	1
10_11_30	-1	52 291 0 197 95 0	0
10_11_36	-1	9 13 437 0 21 255 49 62 1 107 200 8 57 9 0 16 32 57 36 32 71 19 11	1
10_11_39	-1	24 15 215 306 0 29 57 0	2
10_11_40	-1	8 69 4 3 1 40 2 1419 13 657 4 2 5003 1 92 63 4 27 3 90 5 6080 0	1
10_11_42	-1	4763 4 46 243 0 93 112 65 2 20754 1 1181 424 1982 17 74 307 0	1
10_11_44	-1	3 43 35 593 21 54 63 4 25 243 1521 1 153 1933 154 94 0	1
10_11_45	-1	10910 4 36 90 8 27 221 11	2
10_11_46	-1	40943 265 354 54 7222 0 3 19 6 216 23 2867 6156 7222 27 3 121 499 14 358 85 5229 0	1
10_11_47	-1	362 4 3 86 23 22258 0	2
10_11_48	-1	35 16 20 1461 0	3
10_11_50	-1	283 0	0
10_11_51	-1	16 20 93 6 2 1985 0 32 71 326 243 0	2
10_11_53	-1	32 127 53 87 547 0 32 105 182 8 273 0	2
10_11_54	-1	437 4 77 4 32 105 143 6 8 134 629 0 1377 0 67 51 24 6 93 0 9 13 204 146 1 5 260 0	1
10_11_55	-1	77 4 141 2517 56 1 1157 0	2
10_11_56	-1	3 43 156 6 6605 2 2709 16061 3 758 21 245 0	1
10_11_58	-1	77 4 9 16 20 395 0 32 71 24 46 6 2 1985 75 0	2
10_11_59	-1	1 8 161 11 3 171 98 34 6 0	1
10_11_60	-1	77 4 97 32 4 1570 4 326 112 53 11	0
10_11_61	-1	77 260 32 71 44 2757 4 89 16 20 32 46 6 5 6022 64 190 11	1
10_11_62	-1	150 4 1570 4 3 16 20 57 0 10910 4 8 16 20 84 6 16 15 4 16 8 11	2
10_11_63	-1	9 16 20 395 36 3 84 0 9 13 41 281 4 8 708 0	2
10_11_64	-1	150 4 23 266 0 9 13 41 281 0 128 13 16 190 314 0	1
10_11_65	-1	1570 0	2
10_11_66	-1	32 121 46 6 5 685 0	1
10_11_67	-1	77 0	1
10_11_69	-1	150 4 12 434 0 2 3929 281 3397 5206 7	0
10_11_71	-1	3 43 251 4 10 36 16358 1 41 2867 6156 7222 11	1
10_11_72	-1	5499 0 3 216 9 2 192 7232 0	1
10_11_73	-1	44 92 4 77 4 8 210 46 19 314 0	1
10_11_74	-1	45 32 216 23 2883 22258 4 211 32 56 26 23318 0	2
10_11_78	-1	44 92 4 292 30 2 1029 0	0
10_11_79	-1	77 4 21 1 24 17 28 4 21 1 17 2 470 0 100 94 67 13 204 146 84 6 69 21 0	2
10_11_80	-1	3 43 251 4 68 13 204 146 84 6 69 21 11	2
10_11_85	-1	61 121 8 11	0
10_11_86	-1	32 59 9 21 310 358 57 4 10 8 110 1228 9 0	2
10_11_89	-1	18293 0	1
10_11_93	-1	77 4 3 224 32 1 1638 34 6538 4922 4 10 41 2056 1 4913 175 27 2376 0	1
10_11_95	-1	150 4 16 20 1 0 8 1 34 5 12202 1444 7808 0	4
10_11_96	-1	77 4 1753 32 156 130 11	0
10_11_97	-1	153 77 0	1
10_11_98	-1	36 13 258 11	2
10_11_99	-1	3 43 24 161 0 1083 217 4 99 709 17138 4 10 75 9 13 139 682 4 34 44 2 4189 12 2 6622 4997 0	1
10_11_100	-1	437 4 15 59 543 0 3 165 4 2 2182 13 5 255 388 75 0 32 4 32 16 20 19 6 1798 0	1
10_11_101	-1	150 4 3 57 4 25 35 4 9891 10 1836 66 32 71 16 9 4 10 3 16 20 84 6 2795 91 0	1
10_11_102	-1	10 2 2182 727 6 225 0	1
10_11_103	-1	52 4 10 131 4 3 16 20 84 6 2795 8 0 3 4 8 57 4 93 22 4 9 13 41 281 0 3 56 2775 328 21 0	1
10_11_104	-1	493 22 0 3 66 3 265 19 5 255 1303 15 265 179 26 99 112 22 806 0	1
10_11_105	-1	4395 0 1 112 22 806 5 3015 15 9 19 190 6 16 30 566 11	1
10_11_106	-1	52 0	2
10_11_107	-1	118 45 9 16 19 6 16 30 566 4 10 8 1 204 146 129	1
10_11_108	-1	9 13 24 47 566 0	2
10_11_109	-1	24 113 5 7572 9648 379 22 2 9030 1847 11	4
10_11_110	-1	177 143 47 566 0	1
10_11_111	-1	68 13 262 2 2182 75 11	3
10_11_112	-1	400 2 2883 22258 4 84 6 19 874 11	1
10_11_113	-1	77 4 3 16 20 356 3 360 15 0	2
10_11_114	-1	777 22 0 3 43 2729 0 9 13 437 0	0
10_11_115	-1	1134 0 2558 10 13195 804 28 54 118 3 381 91 38 71 19 5 223 0 41752 4 3 16 9 189 0	3
10_11_116	-1	211 45 32 71 2304 4 29 105 46 294 0	2
10_11_117	-1	8 71 204 146 19 6 1 20896 115 15 0	1
10_11_118	-1	56 3 85 269 11	1
10_11_119	-1	49 436 0 44 92 4 8 56 391 41 530 0 3 186 3 171 128 2171 5472 59 99 7145 0	1
10_11_120	-1	23559 0	1
10_11_121	-1	3 26 5 10794 8415 17 8 0	1
10_11_122	-1	36 4 5 10794 509 30 5 9917 11 61 14859 0 8 7996 223 4 8 46 6 2 36466 229 1690 784 358 28 0	1
10_11_123	-1	3 16 0 1 3 14 1242 11	2
10_11_125	-1	163 4 36 35 212 11	2
10_11_126	-1	8 57 3 110 1 84 6 46 0	1
10_11_128	-1	150 4 8 71 92 0 3 43 251 0	2
10_11_129	-1	2876 0 180 281 6 28 0	1
10_11_130	-1	1134 0	1
10_11_131	-1	1 21 47 2 470 11	2
10_11_132	-1	52 0 76 35 182 804 28 54 1468 3 46 0	3
10_11_133	-1	73 0 124 8 71 116 6 21 0	1
10_11_134	-1	283 4 13195 13 674 1076 0	0
10_11_135	-1	93 22 4 228 6 2 1985 0	1
10_11_140	-1	44 92 4 777 22 0 45 8 69 144 6935 4 35 136 2494 54 0	1
10_11_141	-1	2558 10 13195 13 245 265 1 826 22 41 281 0 61 309 1 15 11	1
10_11_142	-1	157 4 25 3 186 21 470 1 668 6 1228 117 874 151 4 24 522 0	2
10_11_143	-1	21 1 24 61 3 570 21 94 46 4 3 97 1 30 91 92 75 0	2
10_11_144	-1	77 4 9 1 117 446 0	2
10_11_146	-1	1181 424 11 32 302 1 16 9 258 0 9 90 50 307 0	2
10_11_147	-1	10 4 10 2 125 275 1 15 38 804 28 54 10 128 15478 364 0	3
10_11_152	-1	251 0 3 186 154 1 535 1063 1473 0 3 105 46 26 100 81 0	1
10_11_154	-1	437 0	1
10_11_156	-1	32 121 241 88 152 41 467 0	1
10_11_158	-1	16 67 19 5 775 241 11	2
10_11_160	-1	128 13 182 66 0	2
10_11_162	-1	3 57 0	2
10_11_164	-1	67 16 159 19 2031 14 88 2042 0	1
10_11_167	-1	135 266 8 402 92 4 32 72 20 1 107 137 0	1
10_11_169	-1	157 0 1836 4 8 71 2 49 68 2271 95 6 868 0	1
10_11_172	-1	1701 0 8 210 26 1573 0	1
10_11_173	-1	10910 10 3 1 702 453 0	1
